RUBRO;MOC_ZONAS_ID;AÃ‘O;CUATRIMESTRE;NIVEL
FIAMBRERIAS Y DIETETICAS;63;2016;2;1
FIAMBRERIAS Y DIETETICAS;64;2016;2;1
FIAMBRERIAS Y DIETETICAS;66;2016;2;1
FIAMBRERIAS Y DIETETICAS;71;2016;2;1
FIAMBRERIAS Y DIETETICAS;72;2016;3;1
FIAMBRERIAS Y DIETETICAS;74;2016;1;1
FIAMBRERIAS Y DIETETICAS;75;2016;1;1
FIAMBRERIAS Y DIETETICAS;76;2016;2;1
FIAMBRERIAS Y DIETETICAS;77;2016;3;1
FIAMBRERIAS Y DIETETICAS;79;2016;1;1
FIAMBRERIAS Y DIETETICAS;79;2016;3;1
FIAMBRERIAS Y DIETETICAS;80;2016;1;1
FIAMBRERIAS Y DIETETICAS;80;2016;3;1
FIAMBRERIAS Y DIETETICAS;82;2016;2;1
FIAMBRERIAS Y DIETETICAS;85;2016;1;1
FIAMBRERIAS Y DIETETICAS;88;2016;2;1
FIAMBRERIAS Y DIETETICAS;89;2016;2;1
FIAMBRERIAS Y DIETETICAS;91;2016;2;1
FIAMBRERIAS Y DIETETICAS;94;2016;3;1
FIAMBRERIAS Y DIETETICAS;97;2016;2;1
FIAMBRERIAS Y DIETETICAS;99;2016;2;1
FIAMBRERIAS Y DIETETICAS;101;2016;2;1
FIAMBRERIAS Y DIETETICAS;103;2016;2;1
FIAMBRERIAS Y DIETETICAS;103;2016;3;1
FIAMBRERIAS Y DIETETICAS;105;2016;1;1
FIAMBRERIAS Y DIETETICAS;106;2016;2;1
FIAMBRERIAS Y DIETETICAS;108;2016;2;1
FIAMBRERIAS Y DIETETICAS;108;2016;3;1
FIAMBRERIAS Y DIETETICAS;111;2016;1;1
FIAMBRERIAS Y DIETETICAS;112;2016;3;1
FIAMBRERIAS Y DIETETICAS;113;2016;3;1
FIAMBRERIAS Y DIETETICAS;115;2016;2;1
FIAMBRERIAS Y DIETETICAS;116;2016;3;1
FIAMBRERIAS Y DIETETICAS;118;2016;2;1
FIAMBRERIAS Y DIETETICAS;123;2016;1;1
FIAMBRERIAS Y DIETETICAS;124;2016;2;1
FIAMBRERIAS Y DIETETICAS;125;2016;3;1
FIAMBRERIAS Y DIETETICAS;126;2016;2;1
FIAMBRERIAS Y DIETETICAS;131;2016;2;1
FIAMBRERIAS Y DIETETICAS;132;2016;1;1
FIAMBRERIAS Y DIETETICAS;134;2016;1;1
FIAMBRERIAS Y DIETETICAS;137;2016;2;1
FIAMBRERIAS Y DIETETICAS;138;2016;1;1
FIAMBRERIAS Y DIETETICAS;138;2016;3;1
FIAMBRERIAS Y DIETETICAS;141;2016;2;1
FIAMBRERIAS Y DIETETICAS;141;2016;3;1
FIAMBRERIAS Y DIETETICAS;144;2016;1;1
FIAMBRERIAS Y DIETETICAS;149;2016;3;1
FIAMBRERIAS Y DIETETICAS;150;2016;1;1
FIAMBRERIAS Y DIETETICAS;151;2016;2;1
FIAMBRERIAS Y DIETETICAS;152;2016;2;1
FIAMBRERIAS Y DIETETICAS;153;2016;3;1
FIAMBRERIAS Y DIETETICAS;154;2016;2;1
FIAMBRERIAS Y DIETETICAS;159;2016;1;1
FIAMBRERIAS Y DIETETICAS;160;2016;2;1
FIAMBRERIAS Y DIETETICAS;160;2016;3;1
FIAMBRERIAS Y DIETETICAS;161;2016;2;1
HELADERIAS;16;2016;2;1
HELADERIAS;61;2016;1;1
HELADERIAS;66;2016;1;1
HELADERIAS;90;2016;3;1
HELADERIAS;96;2016;1;1
HELADERIAS;104;2016;3;1
HELADERIAS;106;2016;1;1
HELADERIAS;125;2016;3;1
HELADERIAS;138;2016;1;1
HELADERIAS;140;2016;3;1
HELADERIAS;144;2016;1;1
HELADERIAS;155;2016;3;1
HELADERIAS;158;2016;1;1
INDUMENTARIA;1;2016;3;1
INDUMENTARIA;3;2016;1;1
INDUMENTARIA;4;2016;1;1
INDUMENTARIA;4;2016;2;1
INDUMENTARIA;4;2016;3;1
INDUMENTARIA;6;2016;2;1
INDUMENTARIA;7;2016;1;1
INDUMENTARIA;7;2016;3;1
INDUMENTARIA;9;2016;2;1
INDUMENTARIA;9;2016;3;1
INDUMENTARIA;11;2016;2;1
INDUMENTARIA;12;2016;2;1
INDUMENTARIA;13;2016;1;1
INDUMENTARIA;13;2016;3;1
INDUMENTARIA;14;2016;3;1
INDUMENTARIA;15;2016;1;1
INDUMENTARIA;15;2016;2;2
INDUMENTARIA;16;2016;1;2
INDUMENTARIA;16;2016;2;1
INDUMENTARIA;16;2016;3;2
INDUMENTARIA;17;2016;1;2
INDUMENTARIA;17;2016;2;1
INDUMENTARIA;17;2016;3;1
INDUMENTARIA;18;2016;1;1
INDUMENTARIA;19;2016;3;1
INDUMENTARIA;20;2016;1;1
INDUMENTARIA;20;2016;2;2
INDUMENTARIA;20;2016;3;1
INDUMENTARIA;22;2016;1;1
INDUMENTARIA;22;2016;2;2
INDUMENTARIA;23;2016;1;1
INDUMENTARIA;23;2016;2;1
INDUMENTARIA;23;2016;3;1
INDUMENTARIA;24;2016;1;1
INDUMENTARIA;24;2016;2;1
INDUMENTARIA;24;2016;3;1
INDUMENTARIA;25;2016;1;1
INDUMENTARIA;25;2016;2;1
INDUMENTARIA;25;2016;3;1
INDUMENTARIA;26;2016;1;1
INDUMENTARIA;26;2016;2;1
INDUMENTARIA;26;2016;3;1
INDUMENTARIA;27;2016;1;1
INDUMENTARIA;27;2016;2;1
INDUMENTARIA;27;2016;3;1
INDUMENTARIA;28;2016;1;1
INDUMENTARIA;28;2016;2;1
INDUMENTARIA;28;2016;3;1
INDUMENTARIA;29;2016;1;1
INDUMENTARIA;30;2016;1;1
INDUMENTARIA;30;2016;2;1
INDUMENTARIA;30;2016;3;1
INDUMENTARIA;31;2016;1;1
INDUMENTARIA;31;2016;2;1
INDUMENTARIA;31;2016;3;1
INDUMENTARIA;32;2016;3;1
INDUMENTARIA;33;2016;2;2
INDUMENTARIA;33;2016;3;1
INDUMENTARIA;34;2016;3;1
INDUMENTARIA;35;2016;1;1
INDUMENTARIA;35;2016;3;1
INDUMENTARIA;36;2016;2;1
INDUMENTARIA;36;2016;3;1
INDUMENTARIA;38;2016;3;1
INDUMENTARIA;39;2016;2;1
INDUMENTARIA;39;2016;3;1
INDUMENTARIA;40;2016;1;1
INDUMENTARIA;40;2016;2;1
INDUMENTARIA;40;2016;3;2
INDUMENTARIA;41;2016;1;1
INDUMENTARIA;41;2016;2;2
INDUMENTARIA;42;2016;1;1
INDUMENTARIA;43;2016;2;1
INDUMENTARIA;43;2016;3;1
INDUMENTARIA;44;2016;1;1
INDUMENTARIA;44;2016;3;1
INDUMENTARIA;45;2016;1;1
INDUMENTARIA;45;2016;2;1
INDUMENTARIA;45;2016;3;1
INDUMENTARIA;46;2016;3;1
INDUMENTARIA;47;2016;1;1
INDUMENTARIA;47;2016;2;1
INDUMENTARIA;47;2016;3;1
INDUMENTARIA;48;2016;1;1
INDUMENTARIA;48;2016;2;2
INDUMENTARIA;48;2016;3;1
INDUMENTARIA;49;2016;1;1
INDUMENTARIA;49;2016;2;1
INDUMENTARIA;50;2016;1;1
INDUMENTARIA;51;2016;1;1
INDUMENTARIA;51;2016;2;1
INDUMENTARIA;51;2016;3;1
INDUMENTARIA;53;2016;2;1
INDUMENTARIA;54;2016;1;1
INDUMENTARIA;55;2016;1;1
INDUMENTARIA;55;2016;2;1
INDUMENTARIA;55;2016;3;1
INDUMENTARIA;56;2016;1;1
INDUMENTARIA;56;2016;2;1
INDUMENTARIA;57;2016;1;1
INDUMENTARIA;57;2016;2;1
INDUMENTARIA;57;2016;3;1
INDUMENTARIA;58;2016;1;1
INDUMENTARIA;58;2016;2;2
INDUMENTARIA;58;2016;3;1
INDUMENTARIA;59;2016;1;1
INDUMENTARIA;59;2016;2;1
INDUMENTARIA;60;2016;1;2
INDUMENTARIA;60;2016;2;2
INDUMENTARIA;60;2016;3;4
INDUMENTARIA;61;2016;1;2
INDUMENTARIA;61;2016;3;1
INDUMENTARIA;62;2016;2;1
INDUMENTARIA;63;2016;1;1
INDUMENTARIA;63;2016;2;1
INDUMENTARIA;63;2016;3;1
INDUMENTARIA;64;2016;2;1
INDUMENTARIA;64;2016;3;2
INDUMENTARIA;65;2016;2;1
INDUMENTARIA;66;2016;1;2
INDUMENTARIA;66;2016;2;2
INDUMENTARIA;66;2016;3;3
INDUMENTARIA;67;2016;1;1
INDUMENTARIA;67;2016;2;1
INDUMENTARIA;67;2016;3;1
INDUMENTARIA;68;2016;1;2
INDUMENTARIA;68;2016;2;2
INDUMENTARIA;68;2016;3;4
INDUMENTARIA;69;2016;1;1
INDUMENTARIA;69;2016;2;2
INDUMENTARIA;69;2016;3;1
INDUMENTARIA;70;2016;1;1
INDUMENTARIA;71;2016;3;1
INDUMENTARIA;72;2016;1;1
INDUMENTARIA;72;2016;2;1
INDUMENTARIA;72;2016;3;1
INDUMENTARIA;73;2016;1;1
INDUMENTARIA;73;2016;2;2
INDUMENTARIA;73;2016;3;1
INDUMENTARIA;74;2016;1;3
INDUMENTARIA;74;2016;2;2
INDUMENTARIA;74;2016;3;5
INDUMENTARIA;75;2016;2;1
INDUMENTARIA;75;2016;3;1
INDUMENTARIA;76;2016;1;1
INDUMENTARIA;76;2016;2;1
INDUMENTARIA;76;2016;3;1
INDUMENTARIA;77;2016;1;1
INDUMENTARIA;77;2016;2;1
INDUMENTARIA;77;2016;3;1
INDUMENTARIA;78;2016;1;1
INDUMENTARIA;78;2016;2;2
INDUMENTARIA;78;2016;3;3
INDUMENTARIA;79;2016;1;2
INDUMENTARIA;79;2016;2;2
INDUMENTARIA;79;2016;3;1
INDUMENTARIA;80;2016;2;1
INDUMENTARIA;80;2016;3;1
INDUMENTARIA;82;2016;1;1
INDUMENTARIA;82;2016;2;1
INDUMENTARIA;82;2016;3;1
INDUMENTARIA;83;2016;1;1
INDUMENTARIA;83;2016;2;1
INDUMENTARIA;83;2016;3;1
INDUMENTARIA;84;2016;1;1
INDUMENTARIA;85;2016;1;1
INDUMENTARIA;85;2016;2;1
INDUMENTARIA;87;2016;1;1
INDUMENTARIA;87;2016;2;2
INDUMENTARIA;87;2016;3;1
INDUMENTARIA;88;2016;1;1
INDUMENTARIA;88;2016;2;1
INDUMENTARIA;88;2016;3;1
INDUMENTARIA;89;2016;3;1
INDUMENTARIA;90;2016;1;1
INDUMENTARIA;90;2016;2;1
INDUMENTARIA;90;2016;3;1
INDUMENTARIA;91;2016;1;1
INDUMENTARIA;91;2016;2;1
INDUMENTARIA;91;2016;3;1
INDUMENTARIA;92;2016;3;1
INDUMENTARIA;93;2016;1;1
INDUMENTARIA;93;2016;3;1
INDUMENTARIA;94;2016;1;1
INDUMENTARIA;94;2016;2;1
INDUMENTARIA;94;2016;3;2
INDUMENTARIA;96;2016;1;1
INDUMENTARIA;96;2016;2;2
INDUMENTARIA;97;2016;1;1
INDUMENTARIA;97;2016;3;1
INDUMENTARIA;98;2016;1;1
INDUMENTARIA;100;2016;1;1
INDUMENTARIA;100;2016;2;1
INDUMENTARIA;100;2016;3;1
INDUMENTARIA;101;2016;2;1
INDUMENTARIA;101;2016;3;1
INDUMENTARIA;102;2016;1;1
INDUMENTARIA;102;2016;3;2
INDUMENTARIA;103;2016;1;1
INDUMENTARIA;103;2016;2;1
INDUMENTARIA;103;2016;3;1
INDUMENTARIA;104;2016;2;1
INDUMENTARIA;104;2016;3;1
INDUMENTARIA;105;2016;1;1
INDUMENTARIA;105;2016;2;1
INDUMENTARIA;106;2016;1;3
INDUMENTARIA;106;2016;2;2
INDUMENTARIA;106;2016;3;5
INDUMENTARIA;107;2016;1;1
INDUMENTARIA;107;2016;3;1
INDUMENTARIA;108;2016;2;1
INDUMENTARIA;110;2016;2;1
INDUMENTARIA;110;2016;3;1
INDUMENTARIA;111;2016;1;1
INDUMENTARIA;111;2016;2;1
INDUMENTARIA;111;2016;3;1
INDUMENTARIA;112;2016;1;1
INDUMENTARIA;112;2016;2;1
INDUMENTARIA;112;2016;3;1
INDUMENTARIA;113;2016;1;1
INDUMENTARIA;113;2016;3;1
INDUMENTARIA;114;2016;1;2
INDUMENTARIA;114;2016;2;1
INDUMENTARIA;114;2016;3;1
INDUMENTARIA;115;2016;1;1
INDUMENTARIA;115;2016;2;1
INDUMENTARIA;115;2016;3;1
INDUMENTARIA;116;2016;1;1
INDUMENTARIA;116;2016;3;1
INDUMENTARIA;117;2016;1;1
INDUMENTARIA;117;2016;2;1
INDUMENTARIA;117;2016;3;1
INDUMENTARIA;118;2016;1;1
INDUMENTARIA;118;2016;2;3
INDUMENTARIA;118;2016;3;1
INDUMENTARIA;119;2016;2;1
INDUMENTARIA;119;2016;3;1
INDUMENTARIA;120;2016;2;1
INDUMENTARIA;120;2016;3;1
INDUMENTARIA;121;2016;1;1
INDUMENTARIA;121;2016;2;1
INDUMENTARIA;123;2016;1;2
INDUMENTARIA;123;2016;3;1
INDUMENTARIA;124;2016;1;1
INDUMENTARIA;124;2016;2;1
INDUMENTARIA;125;2016;1;1
INDUMENTARIA;125;2016;3;1
INDUMENTARIA;126;2016;1;3
INDUMENTARIA;126;2016;2;1
INDUMENTARIA;126;2016;3;1
INDUMENTARIA;127;2016;1;2
INDUMENTARIA;127;2016;2;1
INDUMENTARIA;127;2016;3;1
INDUMENTARIA;129;2016;1;1
INDUMENTARIA;129;2016;2;1
INDUMENTARIA;129;2016;3;2
INDUMENTARIA;130;2016;1;2
INDUMENTARIA;130;2016;2;2
INDUMENTARIA;130;2016;3;1
INDUMENTARIA;131;2016;1;1
INDUMENTARIA;131;2016;3;1
INDUMENTARIA;132;2016;1;1
INDUMENTARIA;132;2016;2;1
INDUMENTARIA;133;2016;1;1
INDUMENTARIA;133;2016;2;1
INDUMENTARIA;133;2016;3;1
INDUMENTARIA;134;2016;1;1
INDUMENTARIA;134;2016;3;1
INDUMENTARIA;135;2016;1;1
INDUMENTARIA;135;2016;2;1
INDUMENTARIA;135;2016;3;1
INDUMENTARIA;137;2016;1;1
INDUMENTARIA;137;2016;3;1
INDUMENTARIA;138;2016;2;1
INDUMENTARIA;139;2016;1;1
INDUMENTARIA;139;2016;2;1
INDUMENTARIA;140;2016;1;2
INDUMENTARIA;140;2016;2;1
INDUMENTARIA;140;2016;3;2
INDUMENTARIA;141;2016;1;3
INDUMENTARIA;141;2016;2;2
INDUMENTARIA;141;2016;3;2
INDUMENTARIA;142;2016;1;2
INDUMENTARIA;142;2016;2;1
INDUMENTARIA;142;2016;3;1
INDUMENTARIA;143;2016;1;1
INDUMENTARIA;143;2016;2;1
INDUMENTARIA;143;2016;3;1
INDUMENTARIA;144;2016;1;1
INDUMENTARIA;144;2016;2;1
INDUMENTARIA;145;2016;1;1
INDUMENTARIA;145;2016;2;1
INDUMENTARIA;145;2016;3;1
INDUMENTARIA;146;2016;1;1
INDUMENTARIA;146;2016;2;1
INDUMENTARIA;146;2016;3;1
INDUMENTARIA;147;2016;2;1
INDUMENTARIA;149;2016;1;1
INDUMENTARIA;149;2016;2;1
INDUMENTARIA;149;2016;3;1
INDUMENTARIA;150;2016;1;1
INDUMENTARIA;150;2016;2;1
INDUMENTARIA;150;2016;3;1
INDUMENTARIA;151;2016;1;4
INDUMENTARIA;151;2016;2;5
INDUMENTARIA;151;2016;3;4
INDUMENTARIA;152;2016;1;5
INDUMENTARIA;152;2016;2;5
INDUMENTARIA;152;2016;3;4
INDUMENTARIA;153;2016;2;1
INDUMENTARIA;154;2016;1;1
INDUMENTARIA;156;2016;2;1
INDUMENTARIA;157;2016;1;1
INDUMENTARIA;158;2016;2;1
INDUMENTARIA;159;2016;1;1
INDUMENTARIA;159;2016;2;2
INDUMENTARIA;159;2016;3;1
INDUMENTARIA;160;2016;1;1
INDUMENTARIA;160;2016;2;3
INDUMENTARIA;160;2016;3;1
INDUMENTARIA;161;2016;3;1
INSTITUCIONES DEPORTIVAS;11;2016;1;1
INSTITUCIONES DEPORTIVAS;15;2016;2;1
INSTITUCIONES DEPORTIVAS;16;2016;3;1
INSTITUCIONES DEPORTIVAS;18;2016;3;1
INSTITUCIONES DEPORTIVAS;19;2016;1;1
INSTITUCIONES DEPORTIVAS;19;2016;3;1
INSTITUCIONES DEPORTIVAS;24;2016;2;1
INSTITUCIONES DEPORTIVAS;24;2016;3;1
INSTITUCIONES DEPORTIVAS;30;2016;3;1
INSTITUCIONES DEPORTIVAS;34;2016;1;1
INSTITUCIONES DEPORTIVAS;39;2016;3;1
INSTITUCIONES DEPORTIVAS;42;2016;2;1
INSTITUCIONES DEPORTIVAS;44;2016;1;1
INSTITUCIONES DEPORTIVAS;48;2016;1;1
INSTITUCIONES DEPORTIVAS;48;2016;3;1
INSTITUCIONES DEPORTIVAS;51;2016;1;1
INSTITUCIONES DEPORTIVAS;52;2016;3;1
INSTITUCIONES DEPORTIVAS;55;2016;3;1
INSTITUCIONES DEPORTIVAS;60;2016;1;1
INSTITUCIONES DEPORTIVAS;60;2016;2;1
INSTITUCIONES DEPORTIVAS;61;2016;1;1
INSTITUCIONES DEPORTIVAS;61;2016;2;1
INSTITUCIONES DEPORTIVAS;66;2016;1;1
INSTITUCIONES DEPORTIVAS;69;2016;2;1
INSTITUCIONES DEPORTIVAS;73;2016;2;1
INSTITUCIONES DEPORTIVAS;74;2016;1;1
INSTITUCIONES DEPORTIVAS;77;2016;1;1
INSTITUCIONES DEPORTIVAS;79;2016;2;1
INSTITUCIONES DEPORTIVAS;84;2016;2;1
INSTITUCIONES DEPORTIVAS;89;2016;2;1
INSTITUCIONES DEPORTIVAS;96;2016;2;1
INSTITUCIONES DEPORTIVAS;101;2016;1;1
INSTITUCIONES DEPORTIVAS;101;2016;2;1
INSTITUCIONES DEPORTIVAS;103;2016;3;1
INSTITUCIONES DEPORTIVAS;105;2016;2;1
INSTITUCIONES DEPORTIVAS;106;2016;2;1
INSTITUCIONES DEPORTIVAS;115;2016;1;1
INSTITUCIONES DEPORTIVAS;115;2016;2;1
INSTITUCIONES DEPORTIVAS;115;2016;3;1
INSTITUCIONES DEPORTIVAS;116;2016;1;1
INSTITUCIONES DEPORTIVAS;118;2016;3;1
INSTITUCIONES DEPORTIVAS;125;2016;2;1
INSTITUCIONES DEPORTIVAS;127;2016;1;1
INSTITUCIONES DEPORTIVAS;130;2016;2;1
INSTITUCIONES DEPORTIVAS;135;2016;3;1
INSTITUCIONES DEPORTIVAS;141;2016;2;1
INSTITUCIONES DEPORTIVAS;141;2016;3;1
INSTITUCIONES DEPORTIVAS;146;2016;1;1
INSTITUCIONES DEPORTIVAS;147;2016;3;1
INSTITUCIONES DEPORTIVAS;153;2016;2;1
INSTITUCIONES DEPORTIVAS;155;2016;1;1
INSTITUCIONES DEPORTIVAS;159;2016;2;1
INSTITUCIONES DEPORTIVAS;160;2016;3;1
INSUMOS PARA EL HOGAR;1;2016;3;1
INSUMOS PARA EL HOGAR;6;2016;2;1
INSUMOS PARA EL HOGAR;10;2016;2;1
INSUMOS PARA EL HOGAR;15;2016;3;1
INSUMOS PARA EL HOGAR;22;2016;2;1
INSUMOS PARA EL HOGAR;27;2016;1;1
INSUMOS PARA EL HOGAR;30;2016;2;1
INSUMOS PARA EL HOGAR;33;2016;2;1
INSUMOS PARA EL HOGAR;34;2016;3;1
INSUMOS PARA EL HOGAR;35;2016;2;1
INSUMOS PARA EL HOGAR;36;2016;2;1
INSUMOS PARA EL HOGAR;39;2016;3;1
INSUMOS PARA EL HOGAR;43;2016;2;1
INSUMOS PARA EL HOGAR;46;2016;3;1
INSUMOS PARA EL HOGAR;50;2016;3;1
INSUMOS PARA EL HOGAR;51;2016;1;1
INSUMOS PARA EL HOGAR;53;2016;2;1
INSUMOS PARA EL HOGAR;54;2016;2;1
INSUMOS PARA EL HOGAR;60;2016;1;1
INSUMOS PARA EL HOGAR;60;2016;3;1
INSUMOS PARA EL HOGAR;61;2016;2;1
INSUMOS PARA EL HOGAR;61;2016;3;1
INSUMOS PARA EL HOGAR;63;2016;2;1
INSUMOS PARA EL HOGAR;66;2016;2;1
INSUMOS PARA EL HOGAR;66;2016;3;1
INSUMOS PARA EL HOGAR;67;2016;3;1
INSUMOS PARA EL HOGAR;68;2016;1;1
INSUMOS PARA EL HOGAR;68;2016;2;1
INSUMOS PARA EL HOGAR;68;2016;3;1
INSUMOS PARA EL HOGAR;69;2016;3;1
INSUMOS PARA EL HOGAR;72;2016;3;1
INSUMOS PARA EL HOGAR;76;2016;1;1
INSUMOS PARA EL HOGAR;76;2016;2;1
INSUMOS PARA EL HOGAR;77;2016;1;1
INSUMOS PARA EL HOGAR;77;2016;3;1
INSUMOS PARA EL HOGAR;78;2016;3;1
INSUMOS PARA EL HOGAR;79;2016;3;1
INSUMOS PARA EL HOGAR;80;2016;2;1
INSUMOS PARA EL HOGAR;81;2016;3;1
INSUMOS PARA EL HOGAR;84;2016;1;1
INSUMOS PARA EL HOGAR;84;2016;3;1
INSUMOS PARA EL HOGAR;87;2016;1;1
INSUMOS PARA EL HOGAR;87;2016;2;1
INSUMOS PARA EL HOGAR;87;2016;3;1
INSUMOS PARA EL HOGAR;89;2016;2;1
INSUMOS PARA EL HOGAR;94;2016;2;1
INSUMOS PARA EL HOGAR;95;2016;2;1
INSUMOS PARA EL HOGAR;96;2016;2;1
INSUMOS PARA EL HOGAR;98;2016;1;1
INSUMOS PARA EL HOGAR;99;2016;3;1
INSUMOS PARA EL HOGAR;102;2016;1;1
INSUMOS PARA EL HOGAR;102;2016;2;1
INSUMOS PARA EL HOGAR;104;2016;1;1
INSUMOS PARA EL HOGAR;109;2016;2;1
INSUMOS PARA EL HOGAR;110;2016;3;1
INSUMOS PARA EL HOGAR;111;2016;1;1
INSUMOS PARA EL HOGAR;112;2016;1;1
INSUMOS PARA EL HOGAR;112;2016;3;1
INSUMOS PARA EL HOGAR;113;2016;2;1
INSUMOS PARA EL HOGAR;117;2016;1;1
INSUMOS PARA EL HOGAR;117;2016;2;1
INSUMOS PARA EL HOGAR;124;2016;2;1
INSUMOS PARA EL HOGAR;126;2016;1;1
INSUMOS PARA EL HOGAR;126;2016;2;1
INSUMOS PARA EL HOGAR;127;2016;3;1
INSUMOS PARA EL HOGAR;128;2016;1;1
INSUMOS PARA EL HOGAR;130;2016;2;1
INSUMOS PARA EL HOGAR;132;2016;3;1
INSUMOS PARA EL HOGAR;135;2016;2;1
INSUMOS PARA EL HOGAR;139;2016;3;1
INSUMOS PARA EL HOGAR;140;2016;1;1
INSUMOS PARA EL HOGAR;141;2016;3;1
INSUMOS PARA EL HOGAR;142;2016;1;1
INSUMOS PARA EL HOGAR;142;2016;2;1
INSUMOS PARA EL HOGAR;147;2016;3;1
INSUMOS PARA EL HOGAR;152;2016;3;1
INSUMOS PARA EL HOGAR;155;2016;3;1
INSUMOS PARA EL HOGAR;158;2016;2;1
INSUMOS PARA EL HOGAR;161;2016;1;1
KIOSCOS Y LOTERIAS;4;2016;3;1
KIOSCOS Y LOTERIAS;9;2016;1;1
KIOSCOS Y LOTERIAS;11;2016;1;1
KIOSCOS Y LOTERIAS;12;2016;3;1
KIOSCOS Y LOTERIAS;13;2016;2;1
KIOSCOS Y LOTERIAS;16;2016;3;1
KIOSCOS Y LOTERIAS;17;2016;2;1
KIOSCOS Y LOTERIAS;19;2016;3;1
KIOSCOS Y LOTERIAS;20;2016;1;1
KIOSCOS Y LOTERIAS;20;2016;2;1
KIOSCOS Y LOTERIAS;20;2016;3;1
KIOSCOS Y LOTERIAS;24;2016;2;1
KIOSCOS Y LOTERIAS;25;2016;2;1
KIOSCOS Y LOTERIAS;30;2016;3;1
KIOSCOS Y LOTERIAS;32;2016;3;1
KIOSCOS Y LOTERIAS;33;2016;1;1
KIOSCOS Y LOTERIAS;34;2016;3;1
KIOSCOS Y LOTERIAS;35;2016;1;1
KIOSCOS Y LOTERIAS;36;2016;3;1
KIOSCOS Y LOTERIAS;40;2016;1;1
KIOSCOS Y LOTERIAS;40;2016;2;1
KIOSCOS Y LOTERIAS;41;2016;1;1
